year,month,hour,incident,min_delay,line,season
2023,11,05,Operations,9,510,Fall
2023,11,05,Mechanical,10,503,Fall
2023,11,07,Mechanical,6,504,Fall
2023,11,07,Security,9,510,Fall
2023,11,08,Operations,10,505,Fall
2023,11,09,Operations,10,501,Fall
2023,11,09,Emergency Services,12,510,Fall
2023,11,09,Held By,13,503,Fall
2023,11,10,Collision - TTC Involved,5,512,Fall
2023,11,12,General Delay,15,501,Fall
2023,11,12,Mechanical,5,512,Fall
2023,11,12,Collision - TTC Involved,28,503,Fall
2023,11,12,Diversion,10,504,Fall
2023,11,12,Diversion,20,501,Fall
2023,11,12,Operations,8,501,Fall
2023,11,13,Operations,10,506,Fall
2023,11,13,Operations,10,501,Fall
2023,11,13,Diversion,12,501,Fall
2023,11,13,Operations,8,501,Fall
2023,11,14,Operations,10,503,Fall
2023,11,15,Investigation,58,506,Fall
2023,11,15,Operations,10,501,Fall
2023,11,16,Operations,10,503,Fall
2023,11,16,Mechanical,8,510,Fall
2023,11,17,General Delay,22,503,Fall
2023,11,17,Operations,10,506,Fall
2023,11,17,Operations,6,512,Fall
2023,11,18,Operations,10,501,Fall
2023,11,18,Mechanical,10,511,Fall
2023,11,19,Operations,5,504,Fall
2023,11,19,Operations,5,504,Fall
2023,11,19,Emergency Services,8,501,Fall
2023,11,20,Mechanical,10,504,Fall
2023,11,20,Diversion,40,506,Fall
2023,11,20,Diversion,50,501,Fall
2023,11,21,Security,19,510,Fall
2023,11,21,Diversion,23,504,Fall
2023,11,22,Collision - TTC Involved,10,512,Fall
2023,11,22,Operations,10,511,Fall
2023,11,23,Mechanical,10,501,Fall
2023,11,23,Cleaning - Unsanitary,10,512,Fall
2023,11,00,Operations,5,504,Fall
2023,11,00,Mechanical,10,501,Fall
2023,11,02,Security,30,306,Fall
2023,11,05,Cleaning - Unsanitary,9,510,Fall
2023,11,05,Late Entering Service,12,505,Fall
2023,11,06,Mechanical,10,506,Fall
2023,11,06,Operations,10,505,Fall
2023,11,07,Collision - TTC Involved,4,512,Fall
2023,11,09,Operations,10,505,Fall
2023,11,09,General Delay,12,506,Fall
2023,11,09,Operations,5,512,Fall
2023,11,11,Mechanical,10,505,Fall
2023,11,12,Diversion,22,501,Fall
2023,11,12,Emergency Services,8,501,Fall
2023,11,12,Operations,8,501,Fall
2023,11,13,Operations,5,512,Fall
2023,11,13,Mechanical,8,501,Fall
2023,11,13,Cleaning - Unsanitary,10,505,Fall
2023,11,13,Emergency Services,10,505,Fall
2023,11,14,Operations,55,506,Fall
2023,11,14,Mechanical,5,504,Fall
2023,11,14,Collision - TTC Involved,10,506,Fall
2023,11,15,Utilized Off Route,5,501,Fall
2023,11,16,Security,17,505,Fall
2023,11,16,Mechanical,6,512,Fall
2023,11,17,Operations,10,501,Fall
2023,11,17,Mechanical,10,501,Fall
2023,11,17,Diversion,32,510,Fall
2023,11,17,Operations,5,501,Fall
2023,11,18,Operations,10,504,Fall
2023,11,18,Operations,10,504,Fall
2023,11,18,Emergency Services,75,505,Fall
2023,11,18,Operations,5,501,Fall
2023,11,18,Collision - TTC Involved,10,504,Fall
2023,11,18,Emergency Services,10,504,Fall
2023,11,19,Security,10,505,Fall
2023,11,19,Diversion,19,511,Fall
2023,11,19,Held By,22,509,Fall
2023,11,19,Diversion,20,508,Fall
2023,11,19,Diversion,10,507,Fall
2023,11,19,Diversion,50,505,Fall
2023,11,19,Operations,10,504,Fall
2023,11,20,Diversion,36,505,Fall
2023,11,20,Operations,10,503,Fall
2023,11,21,Cleaning - Unsanitary,10,501,Fall
2023,11,21,Held By,10,504,Fall
2023,11,23,Held By,6,504,Fall
2023,11,23,Operations,10,511,Fall
2023,11,00,Operations,10,504,Fall
2023,11,01,Cleaning - Unsanitary,10,501,Fall
2023,11,01,Emergency Services,10,506,Fall
2023,11,01,Held By,8,504,Fall
2023,11,01,Security,10,501,Fall
2023,11,01,Held By,10,505,Fall
2023,11,04,Operations,30,510,Fall
2023,11,05,Mechanical,82,504,Fall
2023,11,05,Utilized Off Route,6,504,Fall
2023,11,05,Utilized Off Route,5,501,Fall
2023,11,05,Diversion,82,504,Fall
2023,11,06,Utilized Off Route,10,503,Fall
2023,11,07,Operations,6,512,Fall
2023,11,09,Utilized Off Route,8,501,Fall
2023,11,09,General Delay,11,506,Fall
2023,11,09,Held By,10,505,Fall
2023,11,09,Utilized Off Route,6,504,Fall
2023,11,09,General Delay,16,506,Fall
2023,11,09,Collision - TTC Involved,3,512,Fall
2023,11,10,Operations,9,510,Fall
2023,11,10,Security,6,501,Fall
2023,11,10,General Delay,9,506,Fall
2023,11,10,Operations,8,501,Fall
2023,11,12,Operations,6,501,Fall
2023,11,12,Security,10,506,Fall
2023,11,13,Investigation,5,501,Fall
2023,11,13,General Delay,9,510,Fall
2023,11,14,Cleaning - Unsanitary,10,505,Fall
2023,11,14,General Delay,16,506,Fall
2023,11,14,Operations,5,501,Fall
2023,11,16,Collision - TTC Involved,10,503,Fall
2023,11,16,Operations,10,504,Fall
2023,11,16,Operations,5,501,Fall
2023,11,16,Operations,10,501,Fall
2023,11,16,Diversion,50,511,Fall
2023,11,17,Mechanical,8,510,Fall
2023,11,17,Operations,60,511,Fall
2023,11,17,Operations,10,505,Fall
2023,11,18,Operations,10,505,Fall
2023,11,18,Mechanical,75,511,Fall
2023,11,19,Operations,25,503,Fall
2023,11,19,Operations,10,504,Fall
2023,11,23,Cleaning - Unsanitary,10,501,Fall
2023,11,23,Operations,10,510,Fall
2023,11,23,Held By,10,501,Fall
2023,11,00,Diversion,50,511,Fall
2023,11,00,Held By,5,504,Fall
2023,11,00,Held By,5,504,Fall
2023,11,00,Held By,5,504,Fall
2023,11,02,Utilized Off Route,10,504,Fall
2023,11,03,Cleaning - Unsanitary,15,310,Fall
2023,11,03,Operations,14,510,Fall
2023,11,03,General Delay,10,504,Fall
2023,11,05,General Delay,10,510,Fall
2023,11,06,Cleaning - Unsanitary,10,506,Fall
2023,11,07,Collision - TTC Involved,3,512,Fall
2023,11,08,Operations,6,512,Fall
2023,11,08,General Delay,13,506,Fall
2023,11,08,Cleaning - Unsanitary,10,505,Fall
2023,11,09,Collision - TTC Involved,3,512,Fall
2023,11,09,General Delay,13,506,Fall
2023,11,09,General Delay,8,504,Fall
2023,11,09,General Delay,5,512,Fall
2023,11,10,General Delay,10,501,Fall
2023,11,10,Operations,5,510,Fall
2023,11,11,Collision - TTC Involved,8,504,Fall
2023,11,11,Cleaning - Unsanitary,10,503,Fall
2023,11,11,Emergency Services,10,505,Fall
2023,11,11,Held By,10,501,Fall
2023,11,11,Operations,5,501,Fall
2023,11,12,Operations,8,501,Fall
2023,11,12,Operations,8,501,Fall
2023,11,12,Operations,10,511,Fall
2023,11,13,Operations,8,501,Fall
2023,11,13,Operations,8,501,Fall
2023,11,14,Diversion,74,501,Fall
2023,11,14,Emergency Services,10,501,Fall
2023,11,15,Held By,25,505,Fall
2023,11,15,Operations,8,501,Fall
2023,11,16,General Delay,15,504,Fall
2023,11,16,General Delay,15,504,Fall
2023,11,16,Held By,10,505,Fall
2023,11,16,Held By,10,506,Fall
2023,11,16,Diversion,10,505,Fall
2023,11,17,Collision - TTC Involved,10,510,Fall
2023,11,17,Held By,10,505,Fall
2023,11,17,Held By,5,504,Fall
2023,11,17,General Delay,20,504,Fall
2023,11,19,Security,6,501,Fall
2023,11,21,Utilized Off Route,10,504,Fall
2023,11,21,Operations,10,501,Fall
2023,11,21,Utilized Off Route,10,504,Fall
2023,11,23,Security,24,510,Fall
2023,11,23,Security,10,507,Fall
2023,11,02,Held By,6,504,Fall
2023,11,03,Operations,20,306,Fall
2023,11,03,Held By,57,510,Fall
2023,11,05,General Delay,9,510,Fall
2023,11,05,General Delay,9,510,Fall
2023,11,05,Investigation,30,301,Fall
2023,11,05,Mechanical,9,506,Fall
2023,11,06,Cleaning - Unsanitary,10,501,Fall
2023,11,07,Collision - TTC Involved,119,504,Fall
2023,11,07,Security,9,511,Fall
2023,11,07,Held By,31,504,Fall
2023,11,09,Investigation,3,512,Fall
2023,11,10,Operations,9,501,Fall
2023,11,11,General Delay,20,504,Fall
2023,11,11,Collision - TTC Involved,6,504,Fall
2023,11,11,Operations,9,501,Fall
2023,11,11,Operations,9,501,Fall
2023,11,11,Operations,9,501,Fall
2023,11,12,Collision - TTC Involved,10,507,Fall
2023,11,14,General Delay,9,510,Fall
2023,11,14,General Delay,10,510,Fall
2023,11,14,General Delay,8,510,Fall
2023,11,15,General Delay,25,503,Fall
2023,11,15,Diversion,30,505,Fall
2023,11,16,General Delay,11,510,Fall
2023,11,16,Cleaning - Unsanitary,6,501,Fall
2023,11,16,Operations,5,501,Fall
2023,11,17,Cleaning - Unsanitary,10,501,Fall
2023,11,17,General Delay,40,501,Fall
2023,11,17,Held By,8,506,Fall
2023,11,18,Security,8,511,Fall
2023,11,18,Cleaning - Unsanitary,10,501,Fall
2023,11,19,Diversion,55,505,Fall
2023,11,20,Operations,10,510,Fall
2023,11,20,Cleaning - Unsanitary,10,504,Fall
2023,11,20,Mechanical,6,512,Fall
2023,11,21,General Delay,20,504,Fall
2023,11,21,Utilized Off Route,10,501,Fall
2023,11,21,Utilized Off Route,10,504,Fall
2023,11,22,Collision - TTC Involved,6,512,Fall
2023,11,22,Operations,10,504,Fall
2023,11,23,Utilized Off Route,10,504,Fall
2023,11,00,Utilized Off Route,10,504,Fall
2023,11,00,Emergency Services,10,501,Fall
2023,11,01,Utilized Off Route,10,501,Fall
2023,11,01,Diversion,26,507,Fall
2023,11,01,Operations,10,509,Fall
2023,11,01,Operations,10,511,Fall
2023,11,01,Operations,10,511,Fall
2023,11,02,Cleaning - Unsanitary,10,504,Fall
2023,11,02,Held By,10,505,Fall
2023,11,02,Utilized Off Route,10,504,Fall
2023,11,02,Cleaning - Unsanitary,10,504,Fall
2023,11,04,Emergency Services,30,600,Fall
2023,11,05,Mechanical,9,501,Fall
2023,11,05,Mechanical,6,504,Fall
2023,11,09,Security,16,505,Fall
2023,11,10,Operations,9,501,Fall
2023,11,10,Cleaning - Unsanitary,13,510,Fall
2023,11,10,Operations,9,501,Fall
2023,11,11,Investigation,10,506,Fall
2023,11,13,Held By,20,507,Fall
2023,11,13,Emergency Services,8,510,Fall
2023,11,14,Cleaning - Unsanitary,10,506,Fall
2023,11,14,Cleaning - Unsanitary,22,504,Fall
2023,11,14,Held By,10,504,Fall
2023,11,16,Cleaning - Unsanitary,10,505,Fall
2023,11,16,Diversion,10,510,Fall
2023,11,17,Collision - TTC Involved,5,501,Fall
2023,11,17,Mechanical,10,510,Fall
2023,11,17,Cleaning - Unsanitary,10,503,Fall
2023,11,18,Operations,5,503,Fall
2023,11,18,Mechanical,10,506,Fall
2023,11,19,Held By,7,501,Fall
2023,11,19,Held By,9,501,Fall
2023,11,20,Operations,10,504,Fall
2023,11,20,Security,10,505,Fall
2023,11,21,General Delay,10,505,Fall
2023,11,21,Investigation,8,510,Fall
2023,11,21,Utilized Off Route,10,504,Fall
2023,11,21,Utilized Off Route,10,504,Fall
2023,11,22,Security,10,511,Fall
2023,11,22,General Delay,10,501,Fall
2023,11,23,Held By,11,506,Fall
2023,11,23,Diversion,10,505,Fall
2023,11,00,Emergency Services,10,504,Fall
2023,11,00,Emergency Services,10,512,Fall
2023,11,01,Diversion,10,512,Fall
2023,11,02,Held By,10,504,Fall
2023,11,03,Diversion,30,301,Fall
2023,11,06,Diversion,44,501,Fall
2023,11,06,Mechanical,10,510,Fall
2023,11,07,Held By,10,506,Fall
2023,11,08,Operations,12,501,Fall
2023,11,10,Emergency Services,10,506,Fall
2023,11,11,General Delay,30,503,Fall
2023,11,11,Cleaning - Unsanitary,10,506,Fall
2023,11,11,Collision - TTC Involved,36,505,Fall
2023,11,13,Emergency Services,22,505,Fall
2023,11,14,Diversion,100,507,Fall
2023,11,16,General Delay,15,505,Fall
2023,11,16,Mechanical,15,512,Fall
2023,11,17,Cleaning - Unsanitary,15,505,Fall
2023,11,17,Cleaning - Unsanitary,12,505,Fall
2023,11,17,Utilized Off Route,10,504,Fall
2023,11,17,Mechanical,12,505,Fall
2023,11,18,General Delay,15,505,Fall
2023,11,19,Diversion,47,505,Fall
2023,11,19,Operations,6,510,Fall
2023,11,19,Cleaning - Unsanitary,10,501,Fall
2023,11,19,General Delay,15,501,Fall
2023,11,19,Held By,23,511,Fall
2023,11,19,Operations,9,510,Fall
2023,11,20,Mechanical,10,501,Fall
2023,11,20,Diversion,10,504,Fall
2023,11,20,Operations,10,506,Fall
2023,11,21,Diversion,10,501,Fall
2023,11,21,Security,17,504,Fall
2023,11,23,Operations,9,510,Fall
2023,11,06,Mechanical,5,504,Fall
2023,11,06,Security,9,510,Fall
2023,11,07,Cleaning - Unsanitary,8,510,Fall
2023,11,07,Security,10,506,Fall
2023,11,07,Security,7,506,Fall
2023,11,08,Investigation,3,512,Fall
2023,11,09,Operations,30,501,Fall
2023,11,09,Diversion,5,501,Fall
2023,11,10,Held By,10,503,Fall
2023,11,12,Operations,17,504,Fall
2023,11,12,Held By,13,501,Fall
2023,11,12,Operations,8,503,Fall
2023,11,12,Mechanical,9,506,Fall
2023,11,12,Held By,10,510,Fall
2023,11,12,Security,9,505,Fall
2023,11,13,Rail/Switches,10,504,Fall
2023,11,13,Collision - TTC Involved,5,501,Fall
2023,11,15,Held By,24,505,Fall
2023,11,16,Operations,10,504,Fall
2023,11,16,Operations,6,512,Fall
2023,11,18,Operations,8,501,Fall
2023,11,19,Held By,38,504,Fall
2023,11,19,Security,10,501,Fall
2023,11,21,Diversion,13,505,Fall
2023,11,22,Operations,8,501,Fall
2023,11,23,Cleaning - Unsanitary,10,505,Fall
2023,11,23,Diversion,15,505,Fall
2023,11,01,Cleaning - Unsanitary,10,511,Fall
2023,11,01,Mechanical,10,504,Fall
2023,11,03,Utilized Off Route,30,301,Fall
2023,11,03,Emergency Services,26,310,Fall
2023,11,04,Held By,17,505,Fall
2023,11,05,Operations,5,501,Fall
2023,11,06,General Delay,15,509,Fall
2023,11,07,General Delay,20,503,Fall
2023,11,08,Mechanical,3,512,Fall
2023,11,08,Diversion,29,506,Fall
2023,11,09,Collision - TTC Involved,6,504,Fall
2023,11,09,Cleaning - Unsanitary,10,510,Fall
2023,11,10,Operations,8,510,Fall
2023,11,11,Mechanical,10,510,Fall
2023,11,11,Emergency Services,8,501,Fall
2023,11,11,Mechanical,5,512,Fall
2023,11,12,Operations,8,501,Fall
2023,11,12,Operations,8,501,Fall
2023,11,13,General Delay,10,510,Fall
2023,11,13,Emergency Services,8,501,Fall
2023,11,14,General Delay,15,506,Fall
2023,11,14,General Delay,18,506,Fall
2023,11,15,Operations,10,507,Fall
2023,11,15,Cleaning - Unsanitary,10,506,Fall
2023,11,16,Collision - TTC Involved,62,510,Fall
2023,11,16,Diversion,65,509,Fall
2023,11,18,Operations,8,501,Fall
2023,11,18,Operations,10,503,Fall
2023,11,19,Operations,5,504,Fall
2023,11,19,Operations,5,504,Fall
2023,11,20,Operations,5,501,Fall
2023,11,21,Diversion,9,505,Fall
2023,11,21,Mechanical,5,504,Fall
2023,11,22,Utilized Off Route,10,504,Fall
2023,11,22,Operations,10,511,Fall
2023,11,23,Utilized Off Route,10,504,Fall
2023,11,00,Operations,10,504,Fall
2023,11,00,Operations,10,504,Fall
2023,11,01,Held By,10,504,Fall
2023,11,01,Operations,10,504,Fall
2023,11,05,Security,7,501,Fall
2023,11,06,Emergency Services,8,301,Fall
2023,11,06,Operations,8,509,Fall
2023,11,08,Operations,8,506,Fall
2023,11,08,Collision - TTC Involved,3,512,Fall
2023,11,08,General Delay,15,503,Fall
2023,11,09,General Delay,10,506,Fall
2023,11,09,General Delay,10,510,Fall
2023,11,09,Held By,10,510,Fall
2023,11,09,Cleaning - Unsanitary,23,504,Fall
2023,11,09,Held By,16,503,Fall
2023,11,09,Held By,16,501,Fall
2023,11,09,General Delay,13,509,Fall
2023,11,10,General Delay,16,506,Fall
2023,11,12,Investigation,10,501,Fall
2023,11,12,Operations,10,506,Fall
2023,11,13,General Delay,10,505,Fall
2023,11,13,Emergency Services,10,505,Fall
2023,11,13,Held By,10,510,Fall
2023,11,13,Diversion,9,505,Fall
2023,11,14,Cleaning - Unsanitary,5,512,Fall
2023,11,15,Diversion,111,504,Fall
2023,11,15,Diversion,90,501,Fall
2023,11,15,Held By,105,501,Fall
2023,11,16,Mechanical,5,501,Fall
2023,11,16,Operations,35,501,Fall
2023,11,16,Operations,10,501,Fall
2023,11,16,Mechanical,5,504,Fall
2023,11,17,Operations,9,506,Fall
2023,11,17,Investigation,37,510,Fall
2023,11,17,Diversion,19,505,Fall
2023,11,18,Operations,10,505,Fall
2023,11,19,Cleaning - Unsanitary,10,505,Fall
2023,11,20,Security,11,506,Fall
2023,11,20,Mechanical,10,504,Fall
2023,11,20,General Delay,27,505,Fall
2023,11,21,Cleaning - Unsanitary,10,511,Fall
2023,11,22,Security,10,510,Fall
2023,11,22,Utilized Off Route,10,504,Fall
2023,11,23,Utilized Off Route,10,504,Fall
2023,11,00,Operations,10,511,Fall
2023,11,00,Operations,10,504,Fall
2023,11,00,Held By,10,504,Fall
2023,11,00,Diversion,42,505,Fall
2023,11,00,Held By,20,504,Fall
2023,11,00,Held By,20,504,Fall
2023,11,00,Held By,20,504,Fall
2023,11,00,Held By,20,504,Fall
2023,11,00,Held By,20,504,Fall
2023,11,00,Held By,20,504,Fall
2023,11,00,Utilized Off Route,10,501,Fall
2023,11,00,Utilized Off Route,10,504,Fall
2023,11,00,Cleaning - Unsanitary,10,506,Fall
2023,11,02,Utilized Off Route,10,505,Fall
2023,11,04,Diversion,89,306,Fall
2023,11,04,Utilized Off Route,13,505,Fall
2023,11,05,Operations,5,501,Fall
2023,11,06,Held By,7,501,Fall
2023,11,07,Operations,18,501,Fall
2023,11,07,Emergency Services,10,505,Fall
2023,11,08,Collision - TTC Involved,3,512,Fall
2023,11,09,Operations,9,509,Fall
2023,11,09,Cleaning - Unsanitary,10,504,Fall
2023,11,10,Operations,14,503,Fall
2023,11,11,Mechanical,8,501,Fall
2023,11,11,General Delay,10,505,Fall
2023,11,12,Collision - TTC Involved,6,512,Fall
2023,11,12,Collision - TTC Involved,5,512,Fall
2023,11,12,Operations,8,501,Fall
2023,11,12,Cleaning - Unsanitary,5,512,Fall
2023,11,13,Operations,10,505,Fall
2023,11,13,Mechanical,10,505,Fall
2023,11,13,Mechanical,21,505,Fall
2023,11,13,Cleaning - Unsanitary,8,501,Fall
2023,11,15,Collision - TTC Involved,7,501,Fall
2023,11,17,Cleaning - Unsanitary,6,512,Fall
2023,11,19,Mechanical,10,503,Fall
2023,11,21,Security,10,510,Fall
2023,11,21,Security,8,501,Fall
2023,11,22,Utilized Off Route,10,504,Fall
2023,11,22,Operations,22,505,Fall
2023,11,22,Security,10,501,Fall
2023,11,23,Utilized Off Route,9,504,Fall
2023,11,23,Utilized Off Route,10,504,Fall
2023,11,23,Diversion,50,504,Fall
2023,11,00,Utilized Off Route,10,504,Fall
2023,11,00,Investigation,10,501,Fall
2023,11,01,Operations,10,504,Fall
2023,12,02,Utilized Off Route,10,504,Winter
2023,12,02,Held By,10,504,Winter
2023,12,02,Held By,10,504,Winter
2023,12,02,Held By,10,504,Winter
2023,12,03,Security,30,506,Winter
2023,12,06,Cleaning - Unsanitary,10,511,Winter
2023,12,07,Mechanical,9,501,Winter
2023,12,07,Mechanical,8,504,Winter
2023,12,08,Security,15,510,Winter
2023,12,08,Security,15,510,Winter
2023,12,09,Cleaning - Unsanitary,10,505,Winter
2023,12,10,Operations,10,505,Winter
2023,12,10,Cleaning - Unsanitary,10,501,Winter
2023,12,10,Operations,9,511,Winter
2023,12,11,Operations,10,509,Winter
2023,12,12,Emergency Services,83,501,Winter
2023,12,13,Operations,47,504,Winter
2023,12,14,General Delay,9,510,Winter
2023,12,14,General Delay,12,510,Winter
2023,12,15,General Delay,10,510,Winter
2023,12,16,Emergency Services,56,501,Winter
2023,12,16,Utilized Off Route,6,501,Winter
2023,12,16,Mechanical,10,501,Winter
2023,12,17,Operations,6,501,Winter
2023,12,18,Utilized Off Route,6,504,Winter
2023,12,19,Security,10,506,Winter
2023,12,20,Security,10,501,Winter
2023,12,20,Operations,10,504,Winter
2023,12,21,Diversion,18,505,Winter
2023,12,21,Held By,10,507,Winter
2023,12,21,Utilized Off Route,10,504,Winter
2023,12,21,Diversion,10,501,Winter
2023,12,22,Cleaning - Unsanitary,10,505,Winter
2023,12,22,Diversion,17,510,Winter
2023,12,22,Diversion,10,505,Winter
2023,12,22,Utilized Off Route,10,504,Winter
2023,12,23,Utilized Off Route,10,504,Winter
2023,12,01,Diversion,37,504,Winter
2023,12,01,Cleaning - Unsanitary,10,505,Winter
2023,12,01,Security,10,505,Winter
2023,12,01,Operations,10,511,Winter
2023,12,02,General Delay,10,512,Winter
2023,12,06,Security,10,505,Winter
2023,12,06,Collision - TTC Involved,42,503,Winter
2023,12,06,Cleaning - Unsanitary,10,506,Winter
2023,12,06,Security,8,505,Winter
2023,12,08,Security,20,503,Winter
2023,12,09,Held By,36,509,Winter
2023,12,09,Held By,38,510,Winter
2023,12,09,Emergency Services,15,505,Winter
2023,12,11,Mechanical,6,512,Winter
2023,12,12,Emergency Services,8,505,Winter
2023,12,13,Mechanical,5,512,Winter
2023,12,13,Operations,10,506,Winter
2023,12,14,Collision - TTC Involved,5,512,Winter
2023,12,14,Mechanical,10,506,Winter
2023,12,15,Operations,8,505,Winter
2023,12,15,Diversion,67,504,Winter
2023,12,16,Operations,10,505,Winter
2023,12,16,Operations,10,504,Winter
2023,12,16,Operations,5,501,Winter
2023,12,16,Emergency Services,5,501,Winter
2023,12,17,Operations,10,505,Winter
2023,12,17,Diversion,20,503,Winter
2023,12,18,Mechanical,5,501,Winter
2023,12,18,Collision - TTC Involved,44,510,Winter
2023,12,18,Diversion,20,507,Winter
2023,12,21,Cleaning - Unsanitary,10,501,Winter
2023,12,21,Utilized Off Route,10,504,Winter
2023,12,21,Security,56,505,Winter
2023,12,22,Utilized Off Route,10,504,Winter
2023,12,22,Utilized Off Route,10,504,Winter
2023,12,23,Utilized Off Route,10,504,Winter
2023,12,00,General Delay,10,306,Winter
2023,12,01,Emergency Services,10,501,Winter
2023,12,08,Mechanical,10,501,Winter
2023,12,10,Operations,10,506,Winter
2023,12,10,Operations,8,512,Winter
2023,12,12,Cleaning - Unsanitary,10,504,Winter
2023,12,12,Held By,10,506,Winter
2023,12,12,Operations,9,505,Winter
2023,12,13,Emergency Services,6,501,Winter
2023,12,14,General Delay,16,512,Winter
2023,12,15,Cleaning - Unsanitary,10,510,Winter
2023,12,16,Operations,6,501,Winter
2023,12,16,Security,16,505,Winter
2023,12,17,Mechanical,6,501,Winter
2023,12,17,Operations,6,501,Winter
2023,12,17,Operations,9,505,Winter
2023,12,18,Security,9,503,Winter
2023,12,19,General Delay,9,510,Winter
2023,12,20,Operations,9,501,Winter
2023,12,20,Security,6,505,Winter
2023,12,20,Operations,8,501,Winter
2023,12,20,Held By,7,506,Winter
2023,12,20,Operations,9,510,Winter
2023,12,20,Emergency Services,10,505,Winter
2023,12,20,Held By,11,503,Winter
2023,12,21,Operations,10,504,Winter
2023,12,21,Mechanical,10,501,Winter
2023,12,21,Diversion,10,505,Winter
2023,12,23,Emergency Services,17,510,Winter
2023,12,23,Cleaning - Unsanitary,10,503,Winter
2023,12,23,General Delay,15,511,Winter
2023,12,23,Mechanical,10,504,Winter
2023,12,04,Operations,6,512,Winter
2023,12,04,Operations,10,506,Winter
2023,12,05,Cleaning - Unsanitary,30,506,Winter
2023,12,05,Utilized Off Route,6,504,Winter
2023,12,05,Mechanical,10,511,Winter
2023,12,05,General Delay,8,501,Winter
2023,12,07,General Delay,10,510,Winter
2023,12,08,Security,6,501,Winter
2023,12,08,General Delay,6,506,Winter
2023,12,09,General Delay,7,510,Winter
2023,12,09,Operations,9,501,Winter
2023,12,09,Held By,12,507,Winter
2023,12,09,Security,9,506,Winter
2023,12,09,Security,8,504,Winter
2023,12,09,Emergency Services,19,503,Winter
2023,12,10,Operations,10,504,Winter
2023,12,11,General Delay,8,510,Winter
2023,12,11,Diversion,44,504,Winter
2023,12,11,Emergency Services,10,501,Winter
2023,12,12,Collision - TTC Involved,10,511,Winter
2023,12,12,Operations,7,510,Winter
2023,12,12,General Delay,8,510,Winter
2023,12,13,Operations,10,510,Winter
2023,12,13,Operations,10,504,Winter
2023,12,13,Security,6,504,Winter
2023,12,14,Operations,5,501,Winter
2023,12,14,Cleaning - Unsanitary,10,506,Winter
2023,12,14,Operations,19,506,Winter
2023,12,14,Operations,5,504,Winter
2023,12,14,Cleaning - Unsanitary,6,512,Winter
2023,12,14,Security,41,504,Winter
2023,12,15,Security,10,511,Winter
2023,12,15,General Delay,11,506,Winter
2023,12,15,Mechanical,5,501,Winter
2023,12,15,Operations,10,501,Winter
2023,12,15,Mechanical,6,512,Winter
2023,12,16,Operations,5,501,Winter
2023,12,17,Operations,10,505,Winter
2023,12,18,Operations,10,501,Winter
2023,12,20,Operations,10,505,Winter
2023,12,20,Diversion,68,501,Winter
2023,12,20,Emergency Services,10,504,Winter
2023,12,21,Security,10,511,Winter
2023,12,21,Cleaning - Unsanitary,10,510,Winter
2023,12,22,Mechanical,10,512,Winter
2023,12,23,Operations,10,504,Winter
2023,12,23,Cleaning - Unsanitary,10,505,Winter
2023,12,23,Security,10,504,Winter
2023,12,00,Collision - TTC Involved,8,504,Winter
2023,12,00,Operations,8,501,Winter
2023,12,00,Security,10,501,Winter
2023,12,00,Cleaning - Unsanitary,10,511,Winter
2023,12,03,Security,17,506,Winter
2023,12,04,Security,14,504,Winter
2023,12,04,Emergency Services,30,504,Winter
2023,12,06,Mechanical,7,501,Winter
2023,12,06,Mechanical,9,501,Winter
2023,12,06,Operations,6,512,Winter
2023,12,07,Security,10,504,Winter
2023,12,08,Emergency Services,10,505,Winter
2023,12,08,Security,8,501,Winter
2023,12,08,General Delay,12,506,Winter
2023,12,08,Operations,6,512,Winter
2023,12,09,Cleaning - Unsanitary,10,505,Winter
2023,12,09,General Delay,9,509,Winter
2023,12,09,General Delay,5,501,Winter
2023,12,10,Operations,5,512,Winter
2023,12,11,Mechanical,10,503,Winter
2023,12,12,Cleaning - Unsanitary,8,509,Winter
2023,12,12,Mechanical,8,501,Winter
2023,12,13,Investigation,8,501,Winter
2023,12,13,Cleaning - Unsanitary,10,509,Winter
2023,12,14,Security,5,501,Winter
2023,12,16,Operations,10,501,Winter
2023,12,17,Operations,10,503,Winter
2023,12,17,Collision - TTC Involved,6,512,Winter
2023,12,18,Operations,10,503,Winter
2023,12,19,Collision - TTC Involved,10,504,Winter
2023,12,19,Operations,8,501,Winter
2023,12,19,Diversion,84,503,Winter
2023,12,21,Mechanical,10,504,Winter
2023,12,21,General Delay,13,506,Winter
2023,12,21,Held By,10,504,Winter
2023,12,22,Security,8,501,Winter
2023,12,22,Held By,10,507,Winter
2023,12,22,Held By,10,504,Winter
2023,12,22,Security,10,504,Winter
2023,12,00,Operations,10,501,Winter
2023,12,04,Operations,9,510,Winter
2023,12,04,General Delay,32,507,Winter
2023,12,05,Diversion,26,501,Winter
2023,12,07,Mechanical,8,504,Winter
2023,12,08,Operations,5,501,Winter
2023,12,09,Cleaning - Unsanitary,5,501,Winter
2023,12,09,General Delay,12,506,Winter
2023,12,10,Operations,5,512,Winter
2023,12,10,Emergency Services,18,501,Winter
2023,12,10,Diversion,18,501,Winter
2023,12,10,Security,10,503,Winter
2023,12,11,Diversion,88,504,Winter
2023,12,12,Diversion,40,509,Winter
2023,12,12,Utilized Off Route,30,501,Winter
2023,12,12,Diversion,33,505,Winter
2023,12,13,Utilized Off Route,10,501,Winter
